index,date,temperature,precipitation,humidity,location
1156,2013/3/1,11,39.5,81,Kumamoto
1157,2013/3/2,7.1,0,61,Kumamoto
1158,2013/3/3,6.3,0,57,Kumamoto
1159,2013/3/4,7,0,66,Kumamoto
1160,2013/3/5,8.4,0,62,Kumamoto
1161,2013/3/6,9.6,0,64,Kumamoto
1162,2013/3/7,12.5,0,66,Kumamoto
1163,2013/3/8,16.5,0,59,Kumamoto
1164,2013/3/9,17,0,69,Kumamoto
1165,2013/3/10,15.9,0.5,70,Kumamoto
1166,2013/3/11,9.8,0,57,Kumamoto
1167,2013/3/12,14.2,0,63,Kumamoto
1168,2013/3/13,15.7,21.5,82,Kumamoto
1169,2013/3/14,8.2,0,59,Kumamoto
1170,2013/3/15,8.2,0,62,Kumamoto
1171,2013/3/16,11.2,0,64,Kumamoto
1172,2013/3/17,11.8,0,77,Kumamoto
1173,2013/3/18,16.6,28.5,82,Kumamoto
1174,2013/3/19,16,0,67,Kumamoto
1175,2013/3/20,13.2,11.5,86,Kumamoto
1176,2013/3/21,11,0,56,Kumamoto
1177,2013/3/22,8.5,1.5,80,Kumamoto
1178,2013/3/23,12,0,76,Kumamoto
1179,2013/3/24,13,0,73,Kumamoto
1180,2013/3/25,12.3,0,63,Kumamoto
1181,2013/3/26,10.3,0,59,Kumamoto
1182,2013/3/27,11.7,7,90,Kumamoto
1183,2013/3/28,16.1,0,76,Kumamoto
1184,2013/3/29,13.6,0,72,Kumamoto
1185,2013/3/30,14.2,0,52,Kumamoto
1186,2013/3/31,13.7,0,61,Kumamoto
1187,2013/4/1,15.1,0,55,Kumamoto
1188,2013/4/2,13.7,17,84,Kumamoto
1189,2013/4/3,12.6,0,71,Kumamoto
1190,2013/4/4,13.4,0,66,Kumamoto
1191,2013/4/5,17.7,0,56,Kumamoto
1192,2013/4/6,16.3,31.5,84,Kumamoto
1193,2013/4/7,9.2,0.5,60,Kumamoto
1194,2013/4/8,11.1,0,59,Kumamoto
1195,2013/4/9,13,0,52,Kumamoto
1196,2013/4/10,10.4,0,44,Kumamoto
1197,2013/4/11,9.7,0,59,Kumamoto
1198,2013/4/12,11.4,0,49,Kumamoto
1199,2013/4/13,11.8,0,56,Kumamoto
1200,2013/4/14,15.5,11.5,70,Kumamoto
1201,2013/4/15,17.2,0,59,Kumamoto
1202,2013/4/16,18.1,0,69,Kumamoto
1203,2013/4/17,18.5,51.5,80,Kumamoto
1204,2013/4/18,19,0,78,Kumamoto
1205,2013/4/19,15.4,0,52,Kumamoto
1206,2013/4/20,11.3,19,78,Kumamoto
1207,2013/4/21,11.2,0,61,Kumamoto
1208,2013/4/22,13,0,51,Kumamoto
1209,2013/4/23,14.2,3,66,Kumamoto
1210,2013/4/24,15.7,8.5,88,Kumamoto
1211,2013/4/25,16.7,0,73,Kumamoto
1212,2013/4/26,15.4,0,50,Kumamoto
1213,2013/4/27,14.6,0,56,Kumamoto
1214,2013/4/28,17.6,0,45,Kumamoto
1215,2013/4/29,19.6,0,61,Kumamoto
1216,2013/4/30,15.1,21.5,85,Kumamoto
1217,2013/5/1,13.4,0,74,Kumamoto
1218,2013/5/2,14.4,0,55,Kumamoto
1219,2013/5/3,15.5,0,62,Kumamoto
1220,2013/5/4,16.8,0,61,Kumamoto
1221,2013/5/5,17,0,58,Kumamoto
1222,2013/5/6,17.9,0,56,Kumamoto
1223,2013/5/7,19.4,0,51,Kumamoto
1224,2013/5/8,19,0,53,Kumamoto
1225,2013/5/9,20.3,0,60,Kumamoto
1226,2013/5/10,18.6,19,90,Kumamoto
1227,2013/5/11,18.9,0,77,Kumamoto
1228,2013/5/12,19.5,0,63,Kumamoto
1229,2013/5/13,21.4,0,55,Kumamoto
1230,2013/5/14,21.2,0,55,Kumamoto
1231,2013/5/15,22.5,0,62,Kumamoto
1232,2013/5/16,24,0,58,Kumamoto
1233,2013/5/17,21.8,0,50,Kumamoto
1234,2013/5/18,22.7,0,54,Kumamoto
1235,2013/5/19,20.4,5.5,82,Kumamoto
1236,2013/5/20,21.8,0,73,Kumamoto
1237,2013/5/21,22.9,0,67,Kumamoto
1238,2013/5/22,24.1,0,62,Kumamoto
1239,2013/5/23,24.5,0,60,Kumamoto
1240,2013/5/24,25.1,0,53,Kumamoto
1241,2013/5/25,25,0,52,Kumamoto
1242,2013/5/26,24.8,0,49,Kumamoto
1243,2013/5/27,24,0,52,Kumamoto
1244,2013/5/28,23.2,23.5,86,Kumamoto
1245,2013/5/29,23.9,3.5,74,Kumamoto
1246,2013/5/30,21.3,2,83,Kumamoto
1247,2013/5/31,22.2,0,66,Kumamoto
1248,2013/6/1,19.8,39.5,89,Kumamoto
1249,2013/6/2,19.6,7,82,Kumamoto
1250,2013/6/3,22.7,0.5,71,Kumamoto
1251,2013/6/4,24,23,68,Kumamoto
1252,2013/6/5,22.7,0,70,Kumamoto
1253,2013/6/6,24,0,59,Kumamoto
1254,2013/6/7,23.6,0,67,Kumamoto
1255,2013/6/8,22.5,2,76,Kumamoto
1256,2013/6/9,21.2,19.5,75,Kumamoto
1257,2013/6/10,24.6,0,67,Kumamoto
1258,2013/6/11,26.7,0,65,Kumamoto
1259,2013/6/12,27.1,0,69,Kumamoto
1260,2013/6/13,26.7,0,77,Kumamoto
1261,2013/6/14,27.3,0,72,Kumamoto
1262,2013/6/15,25.1,29.5,85,Kumamoto
1263,2013/6/16,26.7,0,73,Kumamoto
1264,2013/6/17,26.2,0,74,Kumamoto
1265,2013/6/18,26.3,6.5,84,Kumamoto
1266,2013/6/19,27.7,1.5,78,Kumamoto
1267,2013/6/20,27.3,8,87,Kumamoto
1268,2013/6/21,23.6,38.5,90,Kumamoto
1269,2013/6/22,23,0,83,Kumamoto
1270,2013/6/23,22.1,13.5,90,Kumamoto
1271,2013/6/24,21.1,49.5,93,Kumamoto
1272,2013/6/25,23.4,14.5,88,Kumamoto
1273,2013/6/26,24.4,34,87,Kumamoto
1274,2013/6/27,24.4,0,78,Kumamoto
1275,2013/6/28,23.4,2.5,84,Kumamoto
1276,2013/6/29,24.4,11.5,76,Kumamoto
1277,2013/6/30,24.4,7,82,Kumamoto
1278,2013/7/1,24.5,0,82,Kumamoto
1279,2013/7/2,27,0,74,Kumamoto
1280,2013/7/3,27,64.5,87,Kumamoto
1281,2013/7/4,26.5,6.5,90,Kumamoto
1282,2013/7/5,28.6,0,78,Kumamoto
1283,2013/7/6,28.3,3.5,81,Kumamoto
1284,2013/7/7,28.6,0,79,Kumamoto
1285,2013/7/8,28.9,0,71,Kumamoto
1286,2013/7/9,28.6,0,71,Kumamoto
1287,2013/7/10,28.7,0,70,Kumamoto
1288,2013/7/11,29.2,0,67,Kumamoto
1289,2013/7/12,29.8,0,68,Kumamoto
1290,2013/7/13,30.2,0,69,Kumamoto
1291,2013/7/14,29.3,0,70,Kumamoto
1292,2013/7/15,29,0,70,Kumamoto
1293,2013/7/16,29.1,0,69,Kumamoto
1294,2013/7/17,29,0,67,Kumamoto
1295,2013/7/18,28.9,0,71,Kumamoto
1296,2013/7/19,29.2,0,69,Kumamoto
1297,2013/7/20,29,0,69,Kumamoto
1298,2013/7/21,29.4,0,66,Kumamoto
1299,2013/7/22,29.1,0,68,Kumamoto
1300,2013/7/23,28.9,0,70,Kumamoto
1301,2013/7/24,29.4,0,69,Kumamoto
1302,2013/7/25,29.6,0,76,Kumamoto
1303,2013/7/26,27.8,7,87,Kumamoto
1304,2013/7/27,28.4,0,83,Kumamoto
1305,2013/7/28,28.5,1.5,82,Kumamoto
1306,2013/7/29,27.4,35.5,88,Kumamoto
1307,2013/7/30,28.1,0,85,Kumamoto
1308,2013/7/31,29.1,0,78,Kumamoto
1309,2013/8/1,29.3,0,77,Kumamoto
1310,2013/8/2,29.3,0,75,Kumamoto
1311,2013/8/3,29.2,0,75,Kumamoto
1312,2013/8/4,25.6,62,92,Kumamoto
1313,2013/8/5,26.3,54,89,Kumamoto
1314,2013/8/6,28.9,0,77,Kumamoto
1315,2013/8/7,29.4,0.5,80,Kumamoto
1316,2013/8/8,29.8,0,75,Kumamoto
1317,2013/8/9,29.9,0,74,Kumamoto
1318,2013/8/10,30.5,0,73,Kumamoto
1319,2013/8/11,31.1,0,73,Kumamoto
1320,2013/8/12,30.6,0,72,Kumamoto
1321,2013/8/13,30,0,73,Kumamoto
1322,2013/8/14,29.8,0,73,Kumamoto
1323,2013/8/15,29.7,1,70,Kumamoto
1324,2013/8/16,29.4,0,68,Kumamoto
1325,2013/8/17,30.6,0,61,Kumamoto
1326,2013/8/18,30.9,0,62,Kumamoto
1327,2013/8/19,31.5,0,56,Kumamoto
1328,2013/8/20,31.7,0,56,Kumamoto
1329,2013/8/21,30.6,5.5,70,Kumamoto
1330,2013/8/22,30.8,0,71,Kumamoto
1331,2013/8/23,29.2,3,80,Kumamoto
1332,2013/8/24,28.1,30,85,Kumamoto
1333,2013/8/25,25.6,192,95,Kumamoto
1334,2013/8/26,25.9,50.5,85,Kumamoto
1335,2013/8/27,26.3,0,70,Kumamoto
1336,2013/8/28,27.6,0,64,Kumamoto
1337,2013/8/29,28.6,6,76,Kumamoto
1338,2013/8/30,27,130.5,87,Kumamoto
1339,2013/8/31,25.9,36,89,Kumamoto
1340,2013/9/1,23.1,100.5,96,Kumamoto
1341,2013/9/2,23.6,18,95,Kumamoto
1342,2013/9/3,21.3,25,91,Kumamoto
1343,2013/9/4,22.3,53.5,79,Kumamoto
1344,2013/9/5,24.3,0,68,Kumamoto
1345,2013/9/6,24.9,0,68,Kumamoto
1346,2013/9/7,25.8,0,73,Kumamoto
1347,2013/9/8,25.7,0,76,Kumamoto
1348,2013/9/9,26.6,0,72,Kumamoto
1349,2013/9/10,26.9,0,70,Kumamoto
1350,2013/9/11,27.9,0,71,Kumamoto
1351,2013/9/12,28.6,0,72,Kumamoto
1352,2013/9/13,28.8,0,70,Kumamoto
1353,2013/9/14,27.9,0,72,Kumamoto
1354,2013/9/15,27.5,0,62,Kumamoto
1355,2013/9/16,25.3,0,47,Kumamoto
1356,2013/9/17,23.8,0,41,Kumamoto
1357,2013/9/18,25.2,0,42,Kumamoto
1358,2013/9/19,25.8,0,46,Kumamoto
1359,2013/9/20,26.5,0,59,Kumamoto
1360,2013/9/21,27,0,65,Kumamoto
1361,2013/9/22,27.5,0,67,Kumamoto
1362,2013/9/23,27.2,0,58,Kumamoto
1363,2013/9/24,26.5,0,58,Kumamoto
1364,2013/9/25,25.4,0,66,Kumamoto
1365,2013/9/26,22.9,0,50,Kumamoto
1366,2013/9/27,22,0,50,Kumamoto
1367,2013/9/28,23.9,0,59,Kumamoto
1368,2013/9/29,23.8,0,77,Kumamoto
1369,2013/9/30,22.5,2,79,Kumamoto
1370,2013/10/1,23.6,0,74,Kumamoto
1371,2013/10/2,24.3,0,68,Kumamoto
1372,2013/10/3,24.2,0,62,Kumamoto
1373,2013/10/4,23.1,0,57,Kumamoto
1374,2013/10/5,21.6,26.5,82,Kumamoto
1375,2013/10/6,26.1,0,68,Kumamoto
1376,2013/10/7,27,5,65,Kumamoto
1377,2013/10/8,26.6,2.5,70,Kumamoto
1378,2013/10/9,25.7,1,79,Kumamoto
1379,2013/10/10,27,0,76,Kumamoto
1380,2013/10/11,24.1,6,81,Kumamoto
1381,2013/10/12,19.7,0,63,Kumamoto
1382,2013/10/13,20.6,0,45,Kumamoto
1383,2013/10/14,22.2,0,56,Kumamoto
1384,2013/10/15,20.9,0.5,74,Kumamoto
1385,2013/10/16,17.2,0,59,Kumamoto
1386,2013/10/17,16,0,55,Kumamoto
1387,2013/10/18,17.9,4,66,Kumamoto
1388,2013/10/19,19.1,2,68,Kumamoto
1389,2013/10/20,20.8,0,67,Kumamoto
1390,2013/10/21,19.4,0,70,Kumamoto
1391,2013/10/22,20.9,0,64,Kumamoto
1392,2013/10/23,21,2,74,Kumamoto
1393,2013/10/24,19.3,47,93,Kumamoto
1394,2013/10/25,17.8,12.5,85,Kumamoto
1395,2013/10/26,16.5,0,60,Kumamoto
1396,2013/10/27,14.6,0,65,Kumamoto
1397,2013/10/28,14.8,0,64,Kumamoto
1398,2013/10/29,15.9,0,68,Kumamoto
1399,2013/10/30,16.2,0,69,Kumamoto
1400,2013/10/31,16.1,0,72,Kumamoto
1401,2013/11/1,17.3,0,68,Kumamoto
1402,2013/11/2,17.9,0,79,Kumamoto
1403,2013/11/3,18.6,4.5,92,Kumamoto
1404,2013/11/4,17.6,0,71,Kumamoto
1405,2013/11/5,15.2,0,68,Kumamoto
1406,2013/11/6,15.6,0,73,Kumamoto
1407,2013/11/7,16.5,8.5,79,Kumamoto
1408,2013/11/8,14.7,0,73,Kumamoto
1409,2013/11/9,16.2,0,71,Kumamoto
1410,2013/11/10,17.4,28,82,Kumamoto
1411,2013/11/11,11.3,0,61,Kumamoto
1412,2013/11/12,9.8,0,70,Kumamoto
1413,2013/11/13,10.2,0,66,Kumamoto
1414,2013/11/14,12.2,0,71,Kumamoto
1415,2013/11/15,14.5,0,73,Kumamoto
1416,2013/11/16,12.2,0,70,Kumamoto
1417,2013/11/17,11.1,2,77,Kumamoto
1418,2013/11/18,9.6,0.5,62,Kumamoto
1419,2013/11/19,8,2,75,Kumamoto
1420,2013/11/20,10.3,0,70,Kumamoto
1421,2013/11/21,9.3,0,68,Kumamoto
1422,2013/11/22,9.2,0,69,Kumamoto
1423,2013/11/23,8.4,0,72,Kumamoto
1424,2013/11/24,11.1,0,72,Kumamoto
1425,2013/11/25,13.5,24.5,75,Kumamoto
1426,2013/11/26,10,0,58,Kumamoto
1427,2013/11/27,10,6,73,Kumamoto
1428,2013/11/28,6.5,3.5,66,Kumamoto
1429,2013/11/29,6.6,0.5,79,Kumamoto
1430,2013/11/30,8.9,0,73,Kumamoto
1431,2013/12/1,9.1,0,82,Kumamoto
1432,2013/12/2,8.3,0,78,Kumamoto
1433,2013/12/3,9.1,0,73,Kumamoto
1434,2013/12/4,8.1,0,73,Kumamoto
1435,2013/12/5,7.4,0,70,Kumamoto
1436,2013/12/6,8.9,0,74,Kumamoto
1437,2013/12/7,7.4,0,70,Kumamoto
1438,2013/12/8,7.3,0,71,Kumamoto
1439,2013/12/9,7.9,15,88,Kumamoto
1440,2013/12/10,9.2,0.5,60,Kumamoto
1441,2013/12/11,8,0,70,Kumamoto
1442,2013/12/12,6.6,0,54,Kumamoto
1443,2013/12/13,6.3,1.5,74,Kumamoto
1444,2013/12/14,5.5,0,68,Kumamoto
1445,2013/12/15,6.1,0,66,Kumamoto
1446,2013/12/16,7.4,0,58,Kumamoto
1447,2013/12/17,6.6,19,78,Kumamoto
1448,2013/12/18,6.1,9.5,88,Kumamoto
1449,2013/12/19,5.2,0,78,Kumamoto
1450,2013/12/20,6.2,0,60,Kumamoto
1451,2013/12/21,5.3,0,71,Kumamoto
1452,2013/12/22,5,0,75,Kumamoto
1453,2013/12/23,3.6,0,79,Kumamoto
1454,2013/12/24,6,0,72,Kumamoto
1455,2013/12/25,5.7,0,68,Kumamoto
1456,2013/12/26,6.5,5,88,Kumamoto
1457,2013/12/27,5.9,0,53,Kumamoto
1458,2013/12/28,3.1,0,55,Kumamoto
1459,2013/12/29,1.6,0,71,Kumamoto
1460,2013/12/30,4.8,0,73,Kumamoto
1461,2013/12/31,9.1,0,67,Kumamoto
1462,2014/1/1,10.5,0,54,Kumamoto
1463,2014/1/2,7.2,0,68,Kumamoto
1464,2014/1/3,6.6,0,80,Kumamoto
1465,2014/1/4,7.9,0,76,Kumamoto
1466,2014/1/5,7.1,0,73,Kumamoto
1467,2014/1/6,5.7,0,72,Kumamoto
1468,2014/1/7,7,0,68,Kumamoto
1469,2014/1/8,8.9,13.5,87,Kumamoto
1470,2014/1/9,5.2,0,53,Kumamoto
1471,2014/1/10,1.6,0,60,Kumamoto
1472,2014/1/11,4,0,64,Kumamoto
1473,2014/1/12,4,0,72,Kumamoto
1474,2014/1/13,3.8,0,66,Kumamoto
1475,2014/1/14,5.1,0,61,Kumamoto
1476,2014/1/15,3.8,0,66,Kumamoto
1477,2014/1/16,4.1,0,67,Kumamoto
1478,2014/1/17,4.7,0,66,Kumamoto
1479,2014/1/18,4.7,0,66,Kumamoto
1480,2014/1/19,4.1,0,62,Kumamoto
1481,2014/1/20,6.7,0,70,Kumamoto
1482,2014/1/21,4.6,0,58,Kumamoto
1483,2014/1/22,3.4,0,76,Kumamoto
1484,2014/1/23,3.6,0,69,Kumamoto
1485,2014/1/24,5.9,0,69,Kumamoto
1486,2014/1/25,10.1,4.5,84,Kumamoto
1487,2014/1/26,9.7,0,63,Kumamoto
1488,2014/1/27,5.5,0,58,Kumamoto
1489,2014/1/28,7.7,0,75,Kumamoto
1490,2014/1/29,9.2,0,67,Kumamoto
1491,2014/1/30,12.4,18,86,Kumamoto
1492,2014/1/31,11.1,0,75,Kumamoto
1493,2014/2/1,12,14,76,Kumamoto
1494,2014/2/2,15.7,18,88,Kumamoto
1495,2014/2/3,14.1,0,83,Kumamoto
1496,2014/2/4,5.3,0,53,Kumamoto
1497,2014/2/5,3.9,0,60,Kumamoto
1498,2014/2/6,4.2,8,80,Kumamoto
1499,2014/2/7,6.4,8,81,Kumamoto
1500,2014/2/8,7.3,14.5,77,Kumamoto
1501,2014/2/9,6,0,75,Kumamoto
1502,2014/2/10,5.1,3.5,80,Kumamoto
1503,2014/2/11,3.5,0,52,Kumamoto
1504,2014/2/12,4.7,0,51,Kumamoto
1505,2014/2/13,2.9,14,77,Kumamoto
1506,2014/2/14,3.8,6,77,Kumamoto
1507,2014/2/15,5.8,0,66,Kumamoto
1508,2014/2/16,5.7,0,62,Kumamoto
1509,2014/2/17,6.4,8.5,69,Kumamoto
1510,2014/2/18,4.4,3.5,78,Kumamoto
1511,2014/2/19,4.8,0,63,Kumamoto
1512,2014/2/20,5.8,0,59,Kumamoto
1513,2014/2/21,5.8,0,65,Kumamoto
1514,2014/2/22,6.4,0,62,Kumamoto
1515,2014/2/23,7.5,0,60,Kumamoto
1516,2014/2/24,8.4,0,56,Kumamoto
1517,2014/2/25,9.2,0,54,Kumamoto
1518,2014/2/26,11.1,18,81,Kumamoto
1519,2014/2/27,13,4.5,87,Kumamoto
1520,2014/2/28,11.9,0,80,Kumamoto
1521,2014/3/1,11.7,9,85,Kumamoto
1522,2014/3/2,10.9,1,74,Kumamoto
1523,2014/3/3,9.1,0,45,Kumamoto
1524,2014/3/4,10.8,0,57,Kumamoto
1525,2014/3/5,9.9,5.5,70,Kumamoto
1526,2014/3/6,5.9,0,61,Kumamoto
1527,2014/3/7,5.1,0,50,Kumamoto
1528,2014/3/8,5.6,0,50,Kumamoto
1529,2014/3/9,7.3,0,56,Kumamoto
1530,2014/3/10,6.5,0,52,Kumamoto
1531,2014/3/11,6.8,0,55,Kumamoto
1532,2014/3/12,12.3,0,63,Kumamoto
1533,2014/3/13,11.8,26,82,Kumamoto
1534,2014/3/14,6,0,75,Kumamoto
1535,2014/3/15,7.3,0,64,Kumamoto
1536,2014/3/16,11.4,0,65,Kumamoto
1537,2014/3/17,13.3,0,66,Kumamoto
1538,2014/3/18,16.1,2.5,84,Kumamoto
1539,2014/3/19,16.9,0.5,79,Kumamoto
1540,2014/3/20,12,5,78,Kumamoto
1541,2014/3/21,7.6,1,63,Kumamoto
1542,2014/3/22,7.8,0,62,Kumamoto
1543,2014/3/23,11,0,63,Kumamoto
1544,2014/3/24,13.1,0,58,Kumamoto
1545,2014/3/25,15.5,2,71,Kumamoto
1546,2014/3/26,17.1,14.5,89,Kumamoto
1547,2014/3/27,17.9,0,65,Kumamoto
1548,2014/3/28,17.2,0,57,Kumamoto
1549,2014/3/29,16,47.5,84,Kumamoto
1550,2014/3/30,15.9,15.5,81,Kumamoto
1551,2014/3/31,13.7,0,61,Kumamoto
1552,2014/4/1,15.2,0,52,Kumamoto
1553,2014/4/2,17.5,0,55,Kumamoto
1554,2014/4/3,15.4,3.5,76,Kumamoto
1555,2014/4/4,10.8,0,61,Kumamoto
1556,2014/4/5,9.3,6,74,Kumamoto
1557,2014/4/6,9.9,0,47,Kumamoto
1558,2014/4/7,10.2,0,59,Kumamoto
1559,2014/4/8,13.9,0,62,Kumamoto
1560,2014/4/9,15.2,0,55,Kumamoto
1561,2014/4/10,16.2,0,61,Kumamoto
1562,2014/4/11,17,0,60,Kumamoto
1563,2014/4/12,16.6,0,72,Kumamoto
1564,2014/4/13,13.5,25,86,Kumamoto
1565,2014/4/14,15.7,0,46,Kumamoto
1566,2014/4/15,14.5,0,52,Kumamoto
1567,2014/4/16,15.5,0,64,Kumamoto
1568,2014/4/17,17,12,69,Kumamoto
1569,2014/4/18,17.3,7,87,Kumamoto
1570,2014/4/19,16.6,1.5,67,Kumamoto
1571,2014/4/20,15.7,7.5,76,Kumamoto
1572,2014/4/21,17.8,0.5,81,Kumamoto
1573,2014/4/22,16.3,0,73,Kumamoto
1574,2014/4/23,16.7,0,49,Kumamoto
1575,2014/4/24,17.9,0,41,Kumamoto
1576,2014/4/25,18.6,0,47,Kumamoto
1577,2014/4/26,19.7,0,53,Kumamoto
1578,2014/4/27,18.6,0,53,Kumamoto
1579,2014/4/28,18.3,2,75,Kumamoto
1580,2014/4/29,17,1.5,82,Kumamoto
1581,2014/4/30,15.8,2.5,85,Kumamoto
1582,2014/5/1,17.5,0,72,Kumamoto
1583,2014/5/2,18,0,68,Kumamoto
1584,2014/5/3,19.2,0,49,Kumamoto
1585,2014/5/4,18.2,0,52,Kumamoto
1586,2014/5/5,15.8,4,69,Kumamoto
1587,2014/5/6,14.7,0,49,Kumamoto
1588,2014/5/7,15.9,0,59,Kumamoto
1589,2014/5/8,19.5,0,65,Kumamoto
1590,2014/5/9,21,0,56,Kumamoto
1591,2014/5/10,20.3,0,40,Kumamoto
1592,2014/5/11,21.5,0,49,Kumamoto
1593,2014/5/12,20,50,82,Kumamoto
1594,2014/5/13,20,0,70,Kumamoto
1595,2014/5/14,17.2,42,87,Kumamoto
1596,2014/5/15,18.5,5,87,Kumamoto
1597,2014/5/16,20.1,0,62,Kumamoto
1598,2014/5/17,19.5,0,59,Kumamoto
1599,2014/5/18,20.1,0,57,Kumamoto
1600,2014/5/19,21.3,6,65,Kumamoto
1601,2014/5/20,18.7,24.5,86,Kumamoto
1602,2014/5/21,20.3,0.5,72,Kumamoto
1603,2014/5/22,20.3,0,70,Kumamoto
1604,2014/5/23,22.6,0,62,Kumamoto
1605,2014/5/24,22.6,0,63,Kumamoto
1606,2014/5/25,22.7,0,66,Kumamoto
1607,2014/5/26,20.8,3,83,Kumamoto
1608,2014/5/27,20.2,0,63,Kumamoto
1609,2014/5/28,22.3,0,52,Kumamoto
1610,2014/5/29,24.8,0,60,Kumamoto
1611,2014/5/30,25.1,0,55,Kumamoto
1612,2014/5/31,25.4,0,57,Kumamoto
1613,2014/6/1,24.6,0,61,Kumamoto
1614,2014/6/2,21,6,74,Kumamoto
1615,2014/6/3,23.9,3.5,58,Kumamoto
1616,2014/6/4,21.8,33,77,Kumamoto
1617,2014/6/5,22,0,76,Kumamoto
1618,2014/6/6,22.7,0,72,Kumamoto
1619,2014/6/7,23.9,0,70,Kumamoto
1620,2014/6/8,24.4,0,72,Kumamoto
1621,2014/6/9,25.8,0.5,69,Kumamoto
1622,2014/6/10,23.1,3.5,83,Kumamoto
1623,2014/6/11,24,0,73,Kumamoto
1624,2014/6/12,23.1,0,68,Kumamoto
1625,2014/6/13,22.1,0,67,Kumamoto
1626,2014/6/14,22.6,0,70,Kumamoto
1627,2014/6/15,22.6,0,72,Kumamoto
1628,2014/6/16,22.4,0,68,Kumamoto
1629,2014/6/17,18.6,61.5,90,Kumamoto
1630,2014/6/18,19.9,28.5,89,Kumamoto
1631,2014/6/19,22.9,0.5,77,Kumamoto
1632,2014/6/20,24.4,1.5,76,Kumamoto
1633,2014/6/21,21.7,56,92,Kumamoto
1634,2014/6/22,21.9,33.5,89,Kumamoto
1635,2014/6/23,22.7,0,80,Kumamoto
1636,2014/6/24,23.2,0,73,Kumamoto
1637,2014/6/25,23.7,0,73,Kumamoto
1638,2014/6/26,22.2,1,83,Kumamoto
1639,2014/6/27,21.4,29,93,Kumamoto
1640,2014/6/28,23.6,0.5,85,Kumamoto
1641,2014/6/29,24.6,0,72,Kumamoto
1642,2014/6/30,23.5,0,75,Kumamoto
1643,2014/7/1,24.7,0,71,Kumamoto
1644,2014/7/2,22.7,11.5,86,Kumamoto
1645,2014/7/3,23.1,90,93,Kumamoto
1646,2014/7/4,23.1,2,87,Kumamoto
1647,2014/7/5,24.2,0,75,Kumamoto
1648,2014/7/6,22.3,59.5,93,Kumamoto
1649,2014/7/7,25.9,99.5,89,Kumamoto
1650,2014/7/8,30.4,0,69,Kumamoto
1651,2014/7/9,27.1,14.5,80,Kumamoto
1652,2014/7/10,25.3,1.5,86,Kumamoto
1653,2014/7/11,25.3,0,75,Kumamoto
1654,2014/7/12,24.3,9.5,74,Kumamoto
1655,2014/7/13,25.8,9.5,91,Kumamoto
1656,2014/7/14,24.8,5.5,89,Kumamoto
1657,2014/7/15,26.7,6.5,85,Kumamoto
1658,2014/7/16,27.6,0,76,Kumamoto
1659,2014/7/17,27.9,0,76,Kumamoto
1660,2014/7/18,27.8,0,74,Kumamoto
1661,2014/7/19,28.1,0,73,Kumamoto
1662,2014/7/20,26.8,15,79,Kumamoto
1663,2014/7/21,27.6,1.5,75,Kumamoto
1664,2014/7/22,28.4,0,71,Kumamoto
1665,2014/7/23,28.6,0,78,Kumamoto
1666,2014/7/24,30.1,1,75,Kumamoto
1667,2014/7/25,30.4,0,72,Kumamoto
1668,2014/7/26,29.9,0,73,Kumamoto
1669,2014/7/27,28.4,0,77,Kumamoto
1670,2014/7/28,27.4,0,55,Kumamoto
1671,2014/7/29,29.4,0,59,Kumamoto
1672,2014/7/30,29.5,23.5,69,Kumamoto
1673,2014/7/31,26.9,7.5,79,Kumamoto
1674,2014/8/1,27.8,19,79,Kumamoto
1675,2014/8/2,26.1,6.5,89,Kumamoto
1676,2014/8/3,28.3,1.5,80,Kumamoto
1677,2014/8/4,27.2,15.5,86,Kumamoto
1678,2014/8/5,26,13,92,Kumamoto
1679,2014/8/6,26.7,0.5,85,Kumamoto
1680,2014/8/7,28.2,5.5,74,Kumamoto
1681,2014/8/8,27.8,2.5,75,Kumamoto
1682,2014/8/9,27.6,0,66,Kumamoto
1683,2014/8/10,26.3,0.5,77,Kumamoto
1684,2014/8/11,26.4,1,76,Kumamoto
1685,2014/8/12,26.6,0,72,Kumamoto
1686,2014/8/13,27,0.5,75,Kumamoto
1687,2014/8/14,28.1,0.5,82,Kumamoto
1688,2014/8/15,27,13.5,91,Kumamoto
1689,2014/8/16,27.3,2,85,Kumamoto
1690,2014/8/17,27.7,2,77,Kumamoto
1691,2014/8/18,26.8,2.5,83,Kumamoto
1692,2014/8/19,25.7,28.5,92,Kumamoto
1693,2014/8/20,26.8,6,86,Kumamoto
1694,2014/8/21,28.2,0,77,Kumamoto
1695,2014/8/22,26.1,68,85,Kumamoto
1696,2014/8/23,27.6,0,78,Kumamoto
1697,2014/8/24,26.4,9.5,86,Kumamoto
1698,2014/8/25,26.9,2.5,80,Kumamoto
1699,2014/8/26,27.6,1.5,77,Kumamoto
1700,2014/8/27,26.9,0,75,Kumamoto
1701,2014/8/28,24.7,1,84,Kumamoto
1702,2014/8/29,23.7,9.5,88,Kumamoto
1703,2014/8/30,24.8,0,79,Kumamoto
1704,2014/8/31,26.3,0,71,Kumamoto
1705,2014/9/1,26.1,1.5,77,Kumamoto
1706,2014/9/2,27.3,0,72,Kumamoto
1707,2014/9/3,26.5,40,81,Kumamoto
1708,2014/9/4,24.7,18.5,91,Kumamoto
1709,2014/9/5,27.1,0,77,Kumamoto
1710,2014/9/6,26.1,7,83,Kumamoto
